code,name,status,total_return,trade_count,max_drawdown,sharpe_ratio,win_rate,error_msg
301335,天元宠物,成功,0.4751614125609837,13.0,0.2797851233465283,0.4736999112523763,,
301337,亚华电子,成功,-0.7290302115219098,8.0,0.745604855935863,-1.7106948879308614,,
301336,趣睡科技,成功,-0.07073657681172422,11.0,0.4606582697015188,0.028063270359946966,,
301338,凯格精机,成功,0.23485556920866962,22.0,0.5419846424957088,0.317427931455517,,
301339,通行宝,成功,-0.49203059117757963,13.911802768707275,0.6812823177115614,-0.3957612748812327,,
301345,涛涛车业,成功,2.1338053711081133,23.5,0.285472824795332,1.0518016894267703,,
301348,蓝箭电子,成功,-0.6013624891939359,14.574460506439209,0.6378747221798449,-1.2915667254390653,,
301349,信德新材,成功,0.5997875499590157,19.1,0.38261693930224755,0.48740400079368995,,
301353,普莱得,成功,-0.47051457627967824,10.0,0.5463380982255746,-0.7043079527665339,,
301355,南王科技,成功,-0.2669377240106149,9.0,0.3690654261052481,-0.3498545133346376,,
301356,天振股份,成功,-0.3257152014712487,13.205057263374329,0.4554799709398439,-0.27343545041303985,,
301357,北方长龙,成功,-0.25108222294564825,17.803196907043457,0.6010643980880521,0.0350277944760941,,
301358,湖南裕能,成功,0.8361985293063912,17.0,0.26827477568335967,0.6695710963514377,,
301359,东南电子,成功,-0.6911264713693857,16.0,0.7407540076525013,-1.0085970271811302,,
301360,荣旗科技,成功,-0.6413691949290936,15.314703059196471,0.693262619312108,-0.9026749085246895,,
301362,民爆光电,成功,1.0664976852911652,18.374228751659395,0.40584824693650146,0.8496578120052422,,
301361,众智科技,成功,0.2264179240413777,20.1,0.344637659136486,0.29156860269338725,,
301363,美好医疗,成功,-0.34758256195042114,12.05,0.4057418281051167,-0.4036307808844805,,
301365,矩阵股份,成功,0.3170937365072436,14.0,0.5223242813997133,0.37086623504033084,,
301366,一博科技,成功,0.3494722595939125,20.503716826438904,0.5225254896751402,0.3740668330809488,,
301367,瑞迈特,成功,-0.42987468921111865,9.05,0.4411684729994906,-0.8138282094619753,,
301368,丰立智能,成功,-0.42474675373593207,25.930270671844482,0.7085266592909442,-0.14023706995269034,,
301369,联动科技,成功,0.4245658705477172,24.160813689231873,0.78076281664087,0.4166683938968928,,
301370,国科恒泰,成功,-0.49029661907985717,5.257614016532898,0.534617460060268,-0.9627914859523274,,
301371,敷尔佳,成功,-0.5496560587876494,9.0,0.6220114776113383,-0.922702229171836,,
301372,科净源,成功,-0.09582481793506653,5.15,0.2588660315596784,-0.1367428481123891,,
301373,凌玮科技,成功,0.1900474188184322,19.37705934047699,0.39617091843174124,0.26818309793368705,,
301376,致欧科技,成功,-0.2145271715518106,8.5,0.4283752841319708,-0.1944089047826754,,
301378,通达海,成功,-0.6058323295739008,17.0,0.6493804282802792,-0.914065063588946,,
301377,鼎泰高科,成功,1.6804878227798339,34.0,0.6947989484831335,0.8210528020097406,,
301379,天山电子,成功,-0.47262145817131984,15.356433010101318,0.6331518086518192,-0.33499448836436935,,
301380,挖金客,成功,-0.4716077593581499,11.95,0.4716077593581499,-0.6418786323746231,,
301381,赛维时代,成功,-0.7825128437033588,12.45,0.8021533556816107,-1.6979571116693557,,
301382,蜂助手,成功,-0.6420406705888352,21.06593692302704,0.6939195551005002,-0.7442636586821167,,
301383,天键股份,成功,-0.06033987300146386,14.516117572784424,0.5389203182731827,0.1302635742717094,,
301386,未来电器,成功,-0.2997054616993165,10.0,0.38148961293978173,-0.3420653337724757,,
301387,光大同创,成功,-0.37245323949848314,21.95,0.5567504772160614,-0.261819148190347,,
301388,欣灵电气,成功,-0.5530323303767725,19.049999999999997,0.7345444072492883,-0.48658129870662375,,
301390,经纬股份,成功,0.04218651257500271,10.1,0.28203653169927995,0.1262795461954927,,
301389,隆扬电子,成功,0.4861955126357664,27.0,0.4156173898299166,0.43453912543514867,,
301392,汇成真空,成功,0.9060020038153377,21.1,0.5185040774614225,0.8895278345786337,,
301391,卡莱特,成功,0.8389345291180099,17.0,0.2817842463742439,0.6521600524375886,,
301393,昊帆生物,成功,-0.2793934506635301,8.0,0.4254799436715317,-0.28380408369338456,,
301395,仁信新材,成功,-0.6685994107482647,12.177645325660706,0.6716316586101734,-1.292749669808196,,
301397,溯联股份,成功,-0.7642272045881892,14.0,0.7920943035407026,-1.006834829525051,,
301396,宏景科技,成功,0.40135458373889416,26.57326488494873,0.6268307835154686,0.421245956948127,,
301399,英特科技,成功,-0.7287107542898359,14.0,0.7844328781863946,-0.9427896985767431,,
301413,安培龙,成功,-0.45882519722164344,20.0,0.6053471996206571,-0.3308705826581002,,
301398,星源卓镁,成功,-0.4995169983497383,20.154179573059082,0.6988035164630676,-0.35575781824886443,,
301408,华人健康,成功,-0.30540974093020706,24.0,0.49760869226478965,-0.17666352565159146,,
301418,协昌科技,成功,-0.21204599300803778,9.1,0.4997031570393245,-0.18487672442692102,,
301421,波长光电,成功,-0.6067560781092066,24.333358240127563,0.6536199878328767,-0.5713580845812859,,
301419,阿莱德,成功,-0.5268307610829595,18.0,0.7069611807654117,-0.3475395907650802,,
301428,世纪恒通,成功,-0.5544373514090799,16.621399402618408,0.6607271641105805,-0.4993867733861189,,
301429,森泰股份,成功,0.2363362111625225,7.705067253112793,0.2899457615866361,0.32371517324610416,,
301449,天溯计量,数据不足,,,,,,
301439,泓淋电力,成功,-0.014480347789960797,13.0,0.37563608636958107,0.08411431244790113,,
301446,福事特,成功,-0.14600685404362435,18.0,0.4575197306369985,0.05985086789445889,,
301448,开创电气,成功,-0.5322920058433034,18.0,0.660496209127905,-0.5824777883763799,,
301458,钧崴电子,成功,-0.03950498494808678,10.260677576065063,0.3777150038155192,-0.008027492096610385,,
301456,盘古智能,成功,-0.2599318361803735,11.200994849205017,0.4136922839229577,-0.30090618139672,,
301459,丰茂股份,成功,-0.42450496043853464,9.0,0.5002983836072628,-0.8072000767366914,,
301468,博盈特焊,成功,-0.03844590699909561,15.0,0.47215313419107796,0.14201925941138727,,
301479,弘景光电,成功,-0.15646520816753065,6.1,0.3061411549037581,-0.20169094501923962,,
301469,恒达新材,成功,-0.5271801180697451,11.0,0.536307672455039,-0.7842077248417005,,
301486,致尚科技,成功,-0.4951289391494864,33.81721913814545,0.6150685860786023,-0.20502421368372695,,
301487,盟固利,成功,-0.5476755883632051,10.0,0.5967516510135122,-0.8398410082844,,
301491,汉桑科技,成功,-0.21563610930382943,2.0,0.2420522700806476,-2.240371297114339,,
301489,思泉新材,成功,-0.4350039667386403,27.23511552810669,0.7250121208181348,-0.28806476025030764,,
301488,豪恩汽电,成功,-0.04788069866113699,17.32079107761383,0.4313519014007628,0.12373895080038773,,
301501,恒鑫生活,成功,-0.20982928808054988,3.0,0.2426106277084504,-1.3102112562661874,,
301498,乖宝宠物,成功,2.349495868971693,9.116239428520203,0.1946308724832218,1.6679887418576307,,
301500,飞南资源,成功,0.5907088730885623,23.344181656837463,0.4257746967417451,0.5950576934256984,,
301499,维科精密,成功,-0.464936060701953,18.0,0.5996778785259379,-0.5273316679672169,,
301502,华阳智能,成功,-0.5445815766675592,13.962795770168304,0.660239956990748,-0.8482070619107406,,
301503,智迪科技,成功,-0.03879120823403748,11.0,0.3876645851109955,0.05333140262457427,,
301505,苏州规划,成功,-0.6040184068987475,12.0,0.6291038895565797,-1.1089923638158805,,
301507,民生健康,成功,-0.2741744729901409,10.196899652481079,0.30560003986085266,-0.33715173189214054,,
301508,中机认检,成功,-0.4404369721041694,6.899859309196472,0.5049608884516535,-1.1445724879271009,,
301509,金凯生科,成功,-0.4904054557639682,12.0,0.4976316955548733,-0.7492825829818124,,
301513,尚水智能,数据不足,,,,,,
301510,固高科技,成功,-0.5167924680701274,15.0,0.6576494402728427,-0.6573192174900837,,
301511,德福科技,成功,0.5261225920734564,24.432492589950563,0.6710007199983051,0.5453131718582354,,
301512,智信精密,成功,-0.4165748353928128,12.05,0.5371549462761334,-0.5605030104476625,,
301516,中远通,成功,-0.16555291058559451,7.613815784454346,0.3633658909932934,-0.14110573387740108,,
301515,港通医疗,成功,-0.5377649609506844,11.0,0.6102234392866748,-1.222401521580413,,
301517,陕西华达,成功,-0.7946538599607141,19.0,0.8185992590592676,-1.4051484667679022,,
301518,长华化学,成功,0.9046845133375286,18.646364331245422,0.38308818813739587,0.7281384194456808,,
301522,上大股份,成功,-0.1758842807939471,4.0,0.32856564107483954,-0.4872881203178641,,
301520,万邦医药,成功,-0.2378649533816865,8.610289812088013,0.4785231822620473,-0.2843509012538472,,
301519,舜禹股份,成功,-0.6189952038235097,9.100000000000001,0.6250385194512811,-1.3081230395824786,,
301525,儒竞科技,成功,-0.16436079162657144,14.1,0.3944815340676846,-0.057723226250957035,,
301531,春光集团,数据不足,,,,,,
301526,国际复材,成功,6.86409947956718,13.115728616714478,0.25266381326802523,2.2029932425276058,,
301535,浙江华远,成功,0.14568689197646395,5.0,0.16573236250612722,0.6402870027097317,,
301528,多浦乐,成功,-0.30241699998357685,14.0,0.4728111826836583,-0.2830094215053321,,
301529,福赛科技,成功,-0.6429838506455725,20.1,0.6793629070614123,-0.7613054322433074,,
301533,威马农机,成功,-0.2098013641014851,10.0,0.4127594838294243,-0.11884413932805815,,
301539,宏鑫科技,成功,-0.10909249743322187,3.1,0.34316889461183525,-0.1244526575937319,,
301536,星宸科技,成功,0.46160735745634823,11.2,0.28638023463600343,0.6016531318941618,,
301538,骏鼎达,成功,-0.17154574611553747,10.0,0.3735755745335462,-0.16188760864023602,,
301551,无线传媒,成功,-0.229583248001678,2.0,0.30604228771494807,-0.9211490270712803,,
301552,科力装备,成功,-0.45834565963391494,3.1,0.4778741947588229,-0.8623634792986108,,
301548,崇德科技,成功,-0.0011254548818818875,21.1,0.4848125674696675,0.15320552801720808,,
301550,斯菱智驱,成功,-0.18355417391615483,32.0,0.5689812846186538,0.1595505821732387,,
301557,常友科技,成功,-0.03403184898791631,5.0,0.30127999066601663,0.042640833882431534,,
301556,托普云农,成功,-0.3714270439171713,4.0,0.3776913351505185,-1.1584112080596995,,
301560,众捷汽车,成功,-0.10668441933846844,4.0,0.20710609591530796,-0.28439157138196935,,
301555,惠柏新材,成功,-0.35884635650734287,16.21591091156006,0.5446962874890394,-0.43448835766386135,,
301563,云汉芯城,成功,0.12928638116557428,6.935483515262604,0.2435720720311198,0.6968012282942014,,
301558,三态股份,成功,-0.516106399909349,11.918666458129882,0.5184537813679047,-0.9306251375508359,,
301559,中集环科,成功,-0.3585019658210692,7.0,0.4260133369265323,-0.7106725729817943,,
301565,中仑新材,成功,-0.19935899853095718,10.0,0.36263768414383896,-0.18500352639188322,,
301566,达利凯普,成功,-0.1528784385879131,15.1,0.4567379081440648,-0.10236893597360959,,
301575,艾芬达,成功,-0.0796115467259253,1.0,0.0796115467259253,-2.7229923047255804,,
301571,国科天成,成功,0.04263195544420843,6.5,0.2789421437170894,0.17657942591055695,,
301567,贝隆精密,成功,-0.5338964926467408,16.0,0.5896039405841778,-0.8413991798744631,,
